,review,label
432,boking pukul 3 sampe pukul 5 tidak driverkenapa kalo boking sekarang lamadan sampe berkali kalimuncul keterangan wadidaw kebanyakan pencetpadahal tidak mencetmohon dimudahkan,0
433,maxim tidak jelas penumpanh turunkan jalangak ramah banget cuma gara2 ongkos kecil nganter sampe gerbang perumahan dong kykgini kalitolong sleksi driver,0
434,dong kalau terima calon driver seleksi dl manusia nya jangan bodoh tolol nyolot,1
435,akhir akhir harga tidak masuk akal mesen gojek buat kampus biasa harga normal tiba tiba naik sampe 2 kali lipat dibanding sama aplikasi sebelah harga tetap normal,0
436,apk makin lama makin tidak jelas khusus driver semua pemalas sombong dekil kaya orang tidak niat cari rejeki heran,1
437,peta aplikasi sering delayed jadi memantau kendaraan dipesan menjadi sangat sulit tidak membantu mengarahkan driver tidak kesasar,0
438,driver banyak pasif aplikasi diaktifkan orang tiduran dirumah nunggu driver kayak nunggu pejabat datang acara lama banget,1
439,keren sih ada program grab hemat driver fg motor terbaru besar mantap deh grab,1
440,apkasi nya jelek pingin lewat tol serang penimbang arahin nya jalan biasa g kaya apkasi greb langsung rute tol perbaiki aplikasi nya cari lebih cepat terlambat waktu penting,0
441,nyoba sistem maxim wallet isi pertama kali menggunakan bank sebesar 30 output keluar malah 270 siapa ngambil keterangan cara pembayaran tidak biaya admin lebih parah banyak drive menolak menggunakan maxim wallet alasan sistem sedang eror,0
442,skr gojek dibawah bintang 1 rating jelek busuk lama bukan krn sinyal gue gue bandingin barengan mesen grb enjoy cpt,1
443,driver oke titik maps aneh susah ngepasin jadi sering salah benerin maps nya,0
444,penitikan lokasi jemputtujuan tidak nitik manual kalau patokan lokasi input manual input lokasi sering lokasi tidak tersedia coba belajar grab gojek,0
445,gojek skrng terlalu bnyak kurang membuat pengguna gojek kurang nyaman memakai aplikasi banyak keluhan tetap gaada perubahan sama skli heraan,1
446,driver kalo oderan malam selalu ngancem castamer daerah jatiasih sekitar mau ramein ama driver maxim mau ramein rumah castamer nya pusat maxim tindak lanjutin daerah jatiasih sekitar,1
447,driver tidak sopan berbicara tidak sewajar nya ngejugde sebutan buta padahal nunggu 20 menit mempermalukan tempat ramai bentak2 sangat kecewa padahal sya pengguna maxim cukup lama benar2 kelewatan sangat tidak rekomen,1
448,jelek bngt sumpah kalo ujan driver nya manja kalo dapet nya minta cancel kecewa banget padahal pengguna lama loh gimna sih,1
449,driver sangat ramah cpt respon dn sangat tenang bawa kendaraan ny maka ksh bintang 5,1
450,potongan sangat besar beban kan pihak konsumen driver sedikit aplikasi perbudakan founder malaysia emang negara musuh indonesia,1
451,baru kali pakai gojek cancel 3x kecewa sekali mohon maaf pindah aplikasi,1
452,susah dapet driver sampe pesan 2x pertama telat 20menit lebih malah cancel kedua nunggu 20menit lebih cancel hadeh,0
453,driver engkong2 walaupun gemetar naek paling tidak maxim mau memberi pekerjaan tidak memandang usiabuat engkong driversehat terus,1
454,gojekkita kemanapun kapanpun mauu tarif hemat ayoo buruan cobain gojek guys,1
455,driver banyak alesa penuh biar nambah layanan prioritas 30 baru driver gini kok konsumen bener sebagian kabur kasian driver banyak nongkrong,1
456,customer platinum jangan dikasi driver bintang nya 49 dong gimana sih buat sistem,1
457,menggunakan aplikasi gojek transportasi sangat membantu berpergian mana sangat gampang digunakan,1
458,selalu susah cari pengemudi malah pengemudi jarak jauh nego harga tidak bjsa,1
459,pelanggan memakai jasa maxim harap dilakukan verifikasi ktp terlebih banyak penipuan kasihan driver maxim,1
460,makin kesini makin jelek sering tlat gara kata driver grab map tidak akurat tlong dprbaiki tau balikin google map biar costumer tidak pindah apk se belah,0
461,pay later blokir bulan dersember padahal pembayaran lancar bahkan pembayaran lancar bulan depan mau isi token listrik nih gimana malem nih hadeh,0
462,banyak driver nya minta bayaran tidak sesuai tertera aplikasi khusus area kota kupang ntt maxim lebih teliti perekrutan driver jngan orang gila d acc jd driver,1
463,maps sering tidak bergerakdriver nya muter2pesan gocar prioritas menunggu 30 menit padahal jalanan lancar,0
464,jelek banget susah dpt gojek padahal banyak malah dapet jauh jauh jarang promo perjalanan dekt aja malah dimahal mahalin,1
465,driver nya ramah baik pelanggan pu trauma jatuh driver mau nurutin pelan pelan driver sangat terpercaya terima kasih pak driver sehat sehat terus pak,1
466,dapet driver susah banget cancel kalau driver tidak sesuai sama harga aplikasi mending samain deh argo nya kalo kyk gini nunggu lama banget cancel terus,1
467,motor bagus banget hemat mobil nunggu hampir 20 menit lebih tidak dapet padahal banyak driver kalo gamau ambil matiin ajh aplikasi,0
468,peke gocar hemat jam set 2 sampe jm set 5 gaada satu driver mau ambil padahal nominal pembayaran semakin naik melebihi gocar biasa sangat tidak menyenangkan,0
469,disaat butuh banget susah sekali cari gojek padahal jm 6 pagi ni jam 8 tidak sekali kesel,0
470,tidak kwatir lgi takut tidak pulang tidak pu kendaraan pribadi semenjak gojek is the best lah pokok,1
471,dong min tindak lanjutin malah dapet driver rating bermasalah,0
472,nunggu 2 jam buat dapetin driver doang estimasi aplikasi 1 jam bukti 2 jam jalan dapet driver malah cancel sepihak gojek edit akhir 5 jam nunggu sip naik 1 bintang,0
473,aplikasi pengen untung aja tidak mementingkan driver kalo perusahaan mau kerjasamabisnis grab paling semangat liat kalo driver nya ngeluh pengen mengungkapkan perasaan selama dilapangan ehh malah pura pura tidak denger dasar kacang lupa kulit,1
474,kapok aku pke grab baru kali aku bikin kapok tidak dpt driver haruss cancel tidak customer hrus nunggu 2jam bhkan lebih bikin kapok tahun tahunan pakai aplikasi baru kali aku bikin bener bener emosi,0
475,lama nunggu driver tidak dibatalin padahal laporan berkali kali ujung2 sejam lebih baru apl nya batalin dasar aneh,0
476,alhamdulilah ramah banget mau menolong penumpang nyh bangus banget makasih pak mau menolong keluarga ku,1
477,driver comfort banyak berlagu merasa dibutuhkan mkn lbh baik competitor gocar kayak sering alami nunggu lama tiba dibatalin alasa ngopi hari sdh dikasi tau dilobi mutar2 tempat trs chat minta dibatalin kan membagongkan,0
478,kalau pesan gocar ad diskon pad nd sopan nd sopan suka cancel customer seenak tegur,1
479,boking driver tertera aplikasi harga sampe tujuan cuma 16 ribu 3 orangsudah smpai tujuan diminta 30rbu kata per orang 10rbu andai aplikasi ters kejujuran manusia jdi tukang driver apalah daya mau minta sma siapa,0
480,tidak sesuai kata grabcar hemat 4 orang aku pesen grabcar hemat bawa 4 orang d suruh make mesene trs d suruh bayar normal tadi cuma 12k jadi 26k,0
481,aplikasi nya bagus harga nya berubah berubah terus cuma berapa menit aja pas mau pesan harga nya naik tidak jelas perbaiki gojek,1
482,sedikit kecewa sih pengalaman grabcar hemat lumayan tuh diskon pelayanan kurang memuaskan dong pelayanan tingkatkan pernah bilang tidak enak sama driver bilang minus lah rugi adain grab car hemat grab bike hemat,1
483,alhamdulillah ni selalu driver baik ramah semoga selalu menjaga keselamatan penumpang nya aamin allahumma aamin,1
484,hai gojek meminta munculkan fitur hapus riwayat transaksi karna merasa sangat dirugikan akibat riwayat transaksi dilihat buat hapus riwayat transaksi lebih sulit verivikasi sidik jari wajah sebagai gojek sangat meminta,1
485,very good pertahankan tarif murah 75009500 selama sebulan sangat membantu pencari uang berhemat biaya transportasi,0
486,grab kok map beda sama google mao pesen titik bingung karna beda sama google map takut driver bingung coba perbaiki map,0
487,suami pakai gojek alamat tujuan jauh alasan gojek tidak pernah nganter stasiun leles malah turunin pasar leles jarak jauh stasiun masa driver tidak baca maps tanya2 penumpang,0
488,bagus sih murah kadang kasihan sama driver biasa pas promo harga grabcar hemat sama grab motor,1
489,maxim sukabumi banyak nawar harga ditentukan mohon diadakan penilaian driver lebih rinci tidak oknum,1
490,jalan kost kantor selesai cor tarif nya tarif lama muter dong update,0
491,jadi mahal banget biasa kampus cuma 9k make gojek plus baru sekarang jadi 13k padahal plus,0
492,driver tidak profesional harga gocar nya 6500 langsung minta dibatalkan menjadi alasan murah nya gocar jarak penjemputan nya jauh langsung minta batalkan,0
493,butut kasih denda g ngotak sehari doang lupa bayar denda 50k mau ngebet naik haji lu tdi mau langganan gojek plus lgi tpi haroream mening boikot sekalian,1
494,akun tibatiba tidak login allah padahal pencarian rezeki digojek berjuang membangun nama gojek sukses,0
495,aplikasi mantap krna aplikasi transportasi ku jdi lbih mudahtrima ksih ucapkan kpd pihak maxim,1
496,beberapa x mengalami dpt driver grabcar sangat tidak sopanlebih enak naik gocar taxi bluebird,1
497,daftar baru nya sungguh ribet ngeselin masukin no telp via whatsapp sms giliran buka no otp nya aplikasi gojek nya keluar tidak jelas,1
498,bagus tingkatkan kebersihan helm penumpang nya lebih perhatikan kebersihan nya tks,1
499,bajing terlalu lama nunggu nya gojek sialan kalau tidak minimal batalin tolol lama lama nunggu baru bilang dk dk driver ngapa tidak awal awal,1
500,semakin lama semakin tidak memuaskan mudah error susah cari driver lama banget hrus berjam baru dibatalin sitem,0
501,aplikasi lu terlalu beratgolek mb nya sama menginstal buka aplikasi nya tidak lebay lemot kaya grabparah nih aplikasi bukan nya kembangkan biar lancar semua hp entengini malah bikin susah customer,1
502,gojek belom mampu buat titik map benar aplikasi bodoh banget ngawur terus selisih mulu sama driver gara gara apk gojek,1
503,maping nya benerin jelas2 bener pas titik alamat kok driver2 malah titik lainjadi terus marahin sama driver padahal titik rumah bener,0
504,aplikasi nya bagusbanyak fitur animasi menarik aplikasi ojol paling bagus gojekmungkin perlu ditingkatkan manajemen efektifitas operasional harga saham naik,1
505,aplikasi payah kalau pesan gocar driver tidak bergerak posisi awal good job maxim grab,0
506,driver nya tidak diandalkan semua posisi cepet mau telat tp suruh ganti driver terus makan lah inilah,1
507,lebih nyaman pakai gojek banyak promo lebih safety terlindungi asuransi selama diperjalanan pu kantor tempat mengadu yuk bagikan temen2 pakai gojekyg penting promo tiap bulan terus buat konsumen,1
508,maxim baru pertama pakai buat kagum dgn cara pelayanan sistem aplikasi bagus jadi memudahkan bahkan sy beru pakai maxim in langsung faham dgn cara kerja respon cepat driver ramah ramah mantap pertahankan,1
509,pencarian alamat cuman peta opsi satelit hilang alamat peta ngaco perbaiki,0
510,komplen uang bulan nov 2024 desember 2024 tepat nya 1 bulan lebih tidak rensopone email tidak jelas wa swadaya tidak jelas chat ig tidak jelas lepas tangung jawab gojek,0
511,complain suda dtngani tuti ttng driver nakal mohondtindak disuspend mlarikan uang tmn skerja ny,1
512,lah grab map update gojek aja map terbaru grab lokasi malah tidak keliatan kesian driver suka nyasar gua harap baca,0
513,dulu sampe sekarang masi aja nih gojeksaya mau login lupa nomor lama sayanyuruh memulihkan akun masi aja minta nomor lama kan lupa nomor ngasih bantuan tidak masuk akal,0
514,driver mobil mxim pads tidak profesional apa kalau ujan apa jauh deket aja tidak mau ambil malah ngomonhin tarif kalau mau mahal jangan maxim pelanggan ngerti kalau driver bener ma aplikas telek,1
515,aplikasi diperbaharui malah gembel sering bikin ngelag hp restart hp tetep aje crack padahal aplikasi lancar,0
516,peta real time penentuan lokasi tidak titik lokasi sayapenumpang jadi penumpang mengarahkan titik manual bs berpotensi salah titik driver ramah,0
517,pesen gocar sering cancel belasan kali giliran harga naik drastis baru pickup,0
518,ko sering dapet nya jauh jauh terus jmpt nyatolong dong kasian driver nya jmpt ny jauh,1
519,map nya terlalu kacaukasian driver nya kalo cara nya sprt bos maaf aku kasih bintang 1 diperbaiki,1
520,perbaiki maps nya kok tdi pesen sesuai alamat titik nya tidak sama alamat tulis sama seleksi driver kebanyakan orang tidak sabaran dijalanan,0
521,apk si oke membantu banget tp masi banyak driver gamau ngasih uang kembalian kaya 45rb kdg tidak dikembaliin bahkan sering banget ketemu driver minta double padahal sesuai apk aja tidak mna lgi,1
522,tidak jd driver tidak usah masa driver minta cancel menanggung kenaikan tarif padahal pengguna aplikasi grab,0
523,lah update bener cari lokasi aja selalu arah sebalik cari driver berjam jam sampe cancel mulu mendadak sama driver nya pelayanan nya buruk sekali aplikasi,0
524,lah kasih tau sama driver selallu bawa uang kembalian jangan beralasan tidak kembalian terus,1
525,tarif mahal buat pengguna 70 60 buat mitra pengemudi sisa buat aplikator cari untung gede parah,1
526,aplikasi menyenangkan memudahkan segala kebutuhan sangat senang ada gojek kapan mana sangat membantu,1
527,pendapat untk ojol kalo liat uplikasi jng tengah jalan menggangu pengendara lain jngn lpa lampu sen kalau kanan jngn belok kiri trimakasih,1
528,min mohon bantuan nya tidk login akun taxse driver sayasoal nomer hp sya tidak aktif,0
529,sekarang gocar jelek pelayanan nya argo 20 25 jarak deket ditolak2 terus sama driver nya terus klw tetap pesen lama lama harga naik 2x lipat kecewa pelayanan auto delete aplikasi nya tidak pakai sekarang,0
530,percuma e wallet tp driver mau tunai kalau bikin aplikasi jangan nanggung dong,1
531,harga jadi naik 2 lipat ngak biasa fitur grabbike hemat menghilang tiba tiba,1
532,argo murah terjangkau driver baik2 banget bersih rapih driver maxim tau lokasi padahl stasiun banyak orang,1
533,kecewa sekali aplikasi app lokasi driver dekat berhentistuck tidak bergerak tunggu 2 jam tdk datang akibat repot terlambat tidak efisien harap diperbaiki jgn curang,0
534,aplikasi ngaco cepat berangkat driver jauh jauh terus lokasi nya beberapa kali pesan cancel pesan cancel ngaco,1
535,perdana down loadpesan grab careh malah suruh d batalkan aplikasi k offline sajamana lebih mahal dr grabmohon buat driverjangan memanfaatkan keadaanmana orang baru mana langgan,1
536,2 minggu gagal vermuk email sampe penuh laporan gojek semua mau traksansi susah email gada penyelesaian bales gitu2 aja konyol,0
537,pesen jam 1900 jam 2200 tidak dpt dpt driver gabisa dibatalin bikin gabisa tidur kalau tidur tkut dpt driver benerin lah gajelas,0
538,melakukan pinjaman selalu gagal dulu pakai gojek pinjam tidak pernah telat sama sekali mau ajukan malah telat,0
539,aplikasi banyak driver tidak beres kasus aplikator nya bobrok gajelas penyelesaian masalah nya tidak beres cukup kecewa sekian tahun pakai aplikasi grab grab sekarang jadi aplikasi scam gajelas aplikator bobrok driver banyak bermasalah,1
540,apalah driver jutek banget judes sama cs parah sampe maksa minta tips tadi niat mau ngasih tips sikap driver jadi males dong driver tegur terutama wilayah cirebon,1
541,pliss maxim driver kalau motor nya tidak layak buat narik jangan acc orang rata2 naik ojek buat ngejar waktu kalau motor nya kaya naek sepeda sama aja boong,1
542,admin mohon pantau go car nya driver memasang tarif luar aplikasi aplikasi 26rbu driver nya meminta ongkos 50 ribu,0
543,perbaiki lokasi map nya lebih gampang utk driver mencari alamat tambahkan fitur foto obrolan driver tau mana customer nya,0
544,trimakasih terbantu banget dgn driver maxim semoga pelayanan maxim semakin hari semakin baik driver ramah bersih,1
545,apk gojek pelanggan notif chat tidak muncul biasa warna merah muncul pojok kanan atas chat kemudian pesan gojek lama betul pedahal pesan driver malah jauh dapet,0
546,seorang pengemudi faktor keselamatan paling utama diperhatikan selanjut kebersihan n kerapian kendaraan maupun driver nya,1
547,tanggal 7 feb 2025 sering kena biaya rp 80 grab ride mulai tanggal 10 feb 2025 sekarang kena rp 110 padahal pindah grab murah tidak beda sama aplikasi sebelah,0
548,driver arogan sebener pelanggan setia gojek ketemubdriver arogan padahal salah aku kena pukul uninstal aja ganti grab maxim aja,1
549,gara salah satu driver kalian sampe uninstall beri bintang 1 buat aplikasi bener tersinggung kecewa,1
550,pak sopir ramah sopan mengerti penumpang ditempat titik jemput daerah pelabuhan terima kasih pak sopir baik hati tuhan memberkati,1
551,liatt baik baik anjeng tujuan tidak sampe sekilo masa ongkos sama jarak 5 kilo kalo kek gini siapa mau pakai goride mending gocarr lah selisih cuma 3 rebu,0
552,tidak lengkap daftar lokasi khusus deli serdang map titik jemputan alamat butuhkan jga tidak tersedia gmana mau pakai transportasi bisnis model gni,0
553,driver minta nambah mulu kalau pesen malem tidak sama aplikasi aja dinaikin pas malem kok malah minta nambah customer kan argo dah jelas berarti emang bener medsos tuh kalau taxol kelakuan gini,0
554,semakin lama semakin tidak jelas promo tersedia kok mau cari menu promo hilang anehh diperbaiki,0
555,plis dapet driver nawar pengen lebihin trs gaptek ngg tau cara scan dr grab survei ojol cara bayar scan,1
556,pelanggan terhormat karna penjemputan goride terutama jam sibuk blast nya terlalu jauh mohon pelanggan bawa motor masing masing harapan pelanggan tidak telat lokasi tujuan,0
557,versi terbaru gojek malah bikin chat driver enggak muncul notif hape pelanggan pas dicek menu chat baru ketahuan kalau chat,0
558,memesan layanan grabcar plus datang taksi blue bird kondisi mobil lama berharap datang mobil pribadi baru datang malah blue bird perbaiki sistem nya grabcar plus datang mobil pribadi,1
559,jangan sakiti driver gojek dgn program2 kalianada drver ada gojek ada castamer kalian blunder kalau menyakiti driverbelajarlah sejarah berdiri gojek jangan lupa belajar pakai hati,1
560,argo nya tidak sesuai awal pemesanan padahal sesuai titik aplikasi grab sekarang banyak biaya nya tidak konfirmasi nya penumpang harga argo titik menjadi membengkak mending pakai aplikasi sebelah manis awal aja,0
561,gojek dong kalau estimasi waktu 5 menit jgn jadi 20 menit sy pesan estimasi driver 5 menit sy tgu jam 218 jam 235 apa 5 menit,0
562,hujan selalu susah driver gocar selalu cancel krn gocar memilih pindah aps,1
563,pengen kasih bintang 1 kalau driver menuju lokasi jemput aplikasi bersama penumpang tidak briefing dulu gitu driver nya,1
564,sulit mendapatkan driver gojekgocar apa wkt sore hujan alasan tarif murah lain-lain tarif sore pagi berbeda jauh dgn jarak sama potongan tidak membantu,0
565,kecewa harga awal tarif 25 ribu terus tiba tiba jadi 38 ribu konfirmasi driver mengaktifkan tarif tunggu,0
566,memberikan laporan beberapa hari lalu terkait pelayanan driver ditindak lanjuti hari,0
567,aplikasi makin lama makin jelek berlangganan 2021 bukan makin perbaiki malah makin jelek orang buru urgent mau pesen ojek malah aplikasi ngebuk tidak kebuka menu goride nya tidak kebuka hadeh,0
568,baru tau sy kalau maxim semurah kalau sy mau pakai maxim trus trimakasih driver nya abang nya baik bgtnganter tempat tujuan dgn selamat,1
569,sekarang gojek susah respon selalu keluar mulu semenjak diupdate versi baru males jadi uninstall,0
570,sekarang lihat perjalanan driver maps jadi lompatlompat sulit dipantau tidak kemaren titik lokasi perjalanan driver berurutan jadi mudah dipantau driver mana mohon diperbaiki,0
571,cari gocar lama banget mau tf bank lama banget loading nya tidak muncul2,1
572,biaya aplikasi 25k pas sampe jd 29k aplikasi driver isi e wallet lama masuk isi 26k masuk cuma 22k perdana nyoba maxim kesan pertama langsung bikin kecewa,0
573,driver nya kurang ajar min minta driver briefingin atas nama henry situmorang plat no b 5286 kbu kalau jangan sampe gara gara satu orang nama grab jadi jelek,0
574,driver lebih safety dr helm nya kurang bagus motor bobrok bahkan jas ujan nya bau,1
575,selektif bermitra banyak sekali driver minta dibayar lebih kejadian pesen car harga 14k dimintain 50k duluan boroboro tuh driver gerak gamau jalan malah nyuruh customer batalin mohon sekali mental opang kayak gitu ditindak banyak ngeluhin,0
576,hai min mau komplen yaa sekarang gojek tuh susah banget dpet drivernyaa tidak kayak dulu langsung cepet dpet sekarang bahkan sampe 30 menitan dpet drivernyaa mohon diperbaiki kendala terimakasih,0
577,pelayanan konsumen jelek driver jarang mau datang dgn berbagai alasan tak masuk akal driver pilih terlalu jauh titik penjemputan,1
578,driver gocar tidak doyan duit padahal banyak mangkal tidak ambil sama sekali jarak deket 40 rebu,1
579,pesen gocar xl buat 6 orang driver tidak mau ambil mending tutup aja dah ganti angkot didaftarin buat gocar pesan mall lippo cikarang,0
580,kali nunggu tidak dapet driver tidak kepastian gojek total nunggu 1 jam 50 menit an tidak dapet apa beda sama sebelah waktu dulu sering dapet kendala kayak gini maka pindah aja platform sebelah,0
581,woi gajelas driver jauh jauh semua padahal driver deket haduh buang waktu banget,1
582,minta cansel siapa kena blokir siapa oon banyak2 driver dekat malah d kasih jauh terus,1
583,trauma pakai grab masa penumpang gatau jalan dimarah marahin ngejalanin ngebut gimana sih kecewa berat padahal percaya pakai grab malah dibuat kecewa,1
584,maxim bagus apk nya kenyamanan bersama perbaiki titik lokasi nya driver suka marah sama titik tidak sesuai ujung ujung memberi biaya tambahan karna tidak sesuai titik,0
585,pesan ojek 1830 kok dapet ojek 5km lebih jarak waktu tempuh cuman 1015 menit jadi 40mnt 1 jam padahal banyak ojek jarak cuman 500 meter telat masuk kelas nya gara2,0
586,gojek deh naikin harga tidak kira2 biasa jarak deket cuma 15rebuan jadi 4050rb mah org bakalan males kali naik gojek tidak bakalan mau make bye gojek,0
587,gabisa login terus malah suruh nggu 30 jam padahal skrg laper banget pgn cb pesen makan gojek waras,0
588,chat driver tidak sering kalo perbaiki kasih bintang 5,0
589,mau masuk akun disuruh verifikasi wajah gagal terus tidak jelas nih gojek mau perlu jadi tidak ngapain,1
590,gojek kalo abis ujan susah nyari driver 510 giliran dpat jarak driver jauh banget padahal deket banyak malah tidak aneh apk,1
591,sangat mengecewakan gojek area tuluangagung jam 5 soregak satu gojek carmotor,0
592,adillah dlm memberi sanksi jgn terima laporan fitnah dr cs lgsg akun driver disuspend pemberitahuan keslahan apa perbuat,1
593,kecewa sama driver gocar karna sering cancel pelanggan disabilitas kemarin cancel 5 kali perbaiki layanan dulu,0
594,sangat membantudi mau pergi kemana2 pas tidak kendaraan d rumah tarif nya terjangkau,0
595,nasabah jago jadi prioritas promo ongkir digojek niat buka bank jago biar promo gratis ongkir gojek kenyataan sama aja kaya pembayaran,1
596,biasa share perjalanan kalau naik ojek updatean terbaru malah ngga menu bolak balik cari menu share ngga malah mabok pusing mau muntah dijalanan nyari tombol berbagi perjalanan naik ojek malah makin jelek aplikasi bikin kesal,0
597,kalau pesen gocar selalu cancelx ud dlm perjalanan cancel sama driver mau pakai hemat tidak sama aja apa karna ongkos murahparaah,1
598,gojek topp bangett mksih bangett buat orang bikin apk inii inii ngebantu bangett buat sayaa banyakk ceritaa pengalaman seruu gojek sabar nunggu cerita tahun 2025 nantii bareng gojekk capslock bukan marah yaa jek,1
599,gila grab lama lama mesen grabcar lama banget dapet sekali dapet cancel bener bener kalau org buru buru gimana nasib nya perbaiki nih,1
600,aku harap penumpang melihat rating gojek bukan driver bis lihat jadi misal penyebab rating jelek penumpang memperbaiki nya,1
601,pelayanan mohon perbaikijangan biar kan pelanggan pesendannunggu lama malahan batalkan driver posisi hujanjdi pesan apk sebelah,1
602,info management maxim driver pakai aplikasasi mana yaa playstore maxim driver taxsee driver mohon petunjuk,0
603,kirain cuman ajah ternyata banyak komplain dikasih driver jauh pantesan tidak kasian sama driver pelanggan sekalian kasih driver pulau seberang,1
