score,app,review,translated_review,label
1,Maxim,terlalu banyak kecewa nya pergi ke tempat wisata padahal deket dari stasiun ga ada yg pick up padahal di maps nya banyak driver,"So disappointing—went to a tourist spot near the station and couldn’t get picked up, even though the map showed lots of drivers around",0
4,Maxim,tolong buat sistemnya agar bisa memblokir driver agar tdk ketemu lagi dengan driver yang di rasa kurang sopan,Please create a system that allows users to block certain drivers so we don’t get matched again with those who are impolite,1
3,Gojek,hai min saya mau komplen kenapa yaa sekarang gojek tuh susah bgt dpet drivernyaa ga kayak dulu langsung cepet dpet sekarang bahkan sampe 30 menitan dpet drivernyaa mohon diperbaiki untuk kendala ini terimakasih,"Hi admin, I want to complain—why is it so hard to get a driver on Gojek now? It used to be fast, but now it takes up to 30 minutes. Please fix this issue, thank you",0
4,Gojek,bugs apk nya perbaiki donk udah 3 kali kejadian yg jemput nya doubel kasihan driver nya,Please fix the bugs in the app. It’s already happened 3 times that two drivers showed up to pick me up. I feel bad for the drivers,0
2,Grab,driver cancel didepan mata saya saat di lobby bahkan saya sudar teriakteriak memanggil driver tersebut dibantu dengan orangorang sekitar saya yg menunggu jemputan juga ntah ada konsekuensinya atau tidak dari pihak grab,"The driver canceled right in front of me at the lobby—even after I was shouting and calling out to them, with others around helping me. I wonder if there will be any consequences from Grab for this",0
3,Gojek,sepertinya dept colector pinjaman online sudah mulai memakai fitur chat gojek untuk menerror pengguna akunjujur saya memang menggunakan peminjaman online jatuh tempo 3 hari lagi tapi seperti biasa sdh ditagihsekarang dc sudah mulai menggunakan fitur chat gojek,"It seems like online loan debt collectors are now using the Gojek chat feature to harass users. Honestly, I did take a loan that’s due in 3 days, but they’ve already started collecting. Now they’re even using Gojek’s chat feature",1
5,Gojek,gojek sudah lebih baik dan oke thank you buat promo2 nya gojek jaya terus dalam melayani konsumen dan mitra,Gojek has improved and is doing well. Thank you for the promos. Keep thriving in serving customers and partners,1
2,Gojek,kenapa ya saya kalo pesen selalu di cancle sampe 5x loh udah buru buru tolong ya ini gojek,"Why is it that whenever I order, it keeps getting canceled—up to 5 times! I was in a hurry. Please fix this, Gojek",0
5,Grab,selama ini sy pakai grab sih oke2 sj hanya saja tolong perbaiki di map nya untuk rute perjalanan tolong diarahkan ke jalan yang benar yaa jangan diarahkan ke jalan alternatif di map nya dan berikan banyak reward buat pengemudi kan dipotong ongkosnya uda gede,"So far, using Grab has been okay. Just please improve the map for routing—guide us through the correct roads, not alternate ones. Also, give more rewards to the drivers since a large portion of their earnings is already deducted",1
5,Grab,saya pelanggan setia grabkarna kemana2 naik grabgrab sangat membantu sy tarifnya jg tdk mahalkebanyakan sy ksh bintang 5 tp ada jg sesekali sy ksh bintang 1 sepwrti yg barusan drivernya chat saya dgn kata2 yg kurang pantasmohon ditindaklanjuti,"I’m a loyal Grab customer because I always travel with Grab. Grab really helps me, and the fares aren’t expensive. Most of the time I give 5 stars, but occasionally I give 1 star — like just now, the driver messaged me with inappropriate words. Please follow up on this",1
3,Gojek,fitur one tap sebaiknya dihapus saja kadang kita sebagai user belum tahu jika dengan menekan tombol itu maka gojek akan langsung ter pesan yang awalnya hanya ingin cek promo jadi kepesan gojek,"The one-tap feature should be removed. Sometimes, as users, we don't realize that tapping the button means Gojek will immediately be ordered, when we just wanted to check promotions",0
5,Gojek,jangan beri ruang untuk saingan mu jadikan dirimu nomer 1 di indonesia jek stay in gojek arahan sedikit tolong kurangi pemasukan ke kantong pribadi anda jadi senantiasa costumer lebih murah dan mendapatkan perjalanan lebih baik aman dan nyaman,"Don’t give room to your competitors. Make yourself number one in Indonesia, Jek! Stay in Gojek. Just a small suggestion: reduce your personal profits a bit so that customers can enjoy cheaper, better, safer, and more comfortable rides",1
1,Maxim,enggaakkk bangettt masa katanya mencari pelaksana terdekat tapi kok nga ada udah itu di tolak semuanya lagi,"This is so frustrating! They said they were looking for the nearest service provider, but none were available, and all requests were rejected too",0
2,Grab,tolonglah grabcar xl nyalakan kembali karena grabcar new plus terlalu mahal bagi kita yang menengah tolong grabcar xl kembalikan dear pt grab indonesia,"Please bring back GrabCar XL. GrabCar New Plus is too expensive for middle-class users. Please return GrabCar XL, dear PT Grab Indonesia",1
4,Maxim,tlg buatkan fitur foto shg pelanggan bisa mengirimkan lokasi akurat ke driver sprti gab dan gek kasian cari2an terimakasih,Please create a photo feature so customers can send accurate locations to drivers like in Gab and Gek. It's tiring searching for each other. Thank you,1
1,Grab,mahal kalo jauh dari kota tak ada driver grab yg punya orang malaysia mending saya pakai hijau yg sebelah,"It’s expensive if you're far from the city, and there are no Grab drivers — they’re owned by Malaysians. I'd rather use the green app next door",1
5,Gojek,very good tolong pertahankan tarif murah 75009500 selama sebulan itu sangat membantu kami pencari uang juga kami bisa berhemat untuk biaya transportasi,Very good! Please maintain the cheap fare of 7500–9500 for a month. It really helps us who are working and helps save on transportation costs,0
1,Gojek,pada apk gojek pelanggan notif chat tidak muncul yg biasanya warna merah muncul di pojok kanan atas chat kemudian pesan gojek lama betul pedahal sekitar saya pesan ada driver malah yg jauh dapetnya,"On the Gojek app, customer chat notifications don’t appear — usually, there’s a red mark in the top right of the chat icon. Also, Gojek takes a long time to find a driver, even when nearby drivers are available, but we get assigned distant ones",0
5,Grab,aplikasi yg pengen untungnya aja tidak mementingkan driver kalo ada perusahaan lain yg mau kerjasamabisnis dengan grab paling semangat tapi liat kalo driver nya ngeluh pengen mengungkapkan perasaan selama dilapangan ehh malah pura pura ga denger dasar kacang lupa kulitnya,"The app only wants profit and doesn't care about drivers. If another company wants to collaborate with Grab, you get excited. But if a driver complains or wants to express feelings from the field, you pretend not to hear — ungrateful",1
2,Grab,baru ku install langsung nyoba grabcar dapet lebih murah 10k dari apps ijo sebelah eh giliran udah jalan kok beda arah jalan nya beneran pas sampai tujuan di todong yg harga awal 80 10tol jadi 150 alasan nya macet lah di maps aja lancar gajelas,"Just installed it and tried GrabCar — got a cheaper rate by 10k compared to the green app. But during the ride, the route changed! When we arrived, they demanded 150 instead of the original 80–100, saying it was traffic, even though Maps showed clear roads. Nonsense",0
1,Maxim,aplikasinya lemot saya bayar pakai kaspro karena lemot masuk nya si driver minta chas jadi nya dobel bayar nya parahh,"The app is slow. I paid using KasPro, but due to the lag, the driver asked for cash — I ended up paying double. Terrible",0
5,Maxim,driver sangat baik ramah penjeputan cepat bawa motornya halus sangat nyaman berkendara dgn maxim,"The driver was very nice and polite, pickup was fast, the ride was smooth — very comfortable riding with Maxim",1
1,Maxim,nggk pernah dapat driver yg dekat selalu yg jauh padahal diseputaran saya byk yg dekat driver nya,"Never get nearby drivers — always distant ones, even though many are nearby",1
1,Gojek,goride hemat jangan di taro bawah dongtaro paling ataskalo orang yg gatau ngiranya goride hematnya gaada,Please don’t place GoRide Hemat (budget rides) at the bottom. Put it at the top. People unfamiliar with the app might think GoRide Hemat doesn’t exist,1
1,Grab,semakin lama semakin ga jelas promo tersedia kok mau cari menu yang lain promonya hilang anehh tolong diperbaiki,"It’s getting weirder over time. When a promo is available and you look for other menus, the promo disappears. Weird. Please fix it",0
3,Grab,tolong dong grab beberapa kali pesen grab motor slalu ga bergerak dari titik awal di chat pun ga ada balasan dari driver mau ga mau batalinlebih dari 10 menit nunggu perbaiki dong kualitasnya maps juga sulit buat di zoom,"Please Grab, fix this: several times when ordering GrabBike, the driver never moves from the starting point, and there’s no reply to chats. I have to cancel after waiting more than 10 minutes. Also, the maps are hard to zoom in",0
1,Gojek,gojek sekarang mtrnya kadang ga sesuai dengan yg dia pake dan yg dia daftar di aplikasi l kadang ada mtr yg maaf kurang layak buat dipake tapi tetap dipake buat narik bukannya saat pendaftaran ada minimal tahun kendaraan ya,"Gojek drivers sometimes use a different motorbike than what’s registered in the app, and sometimes the motorbike is in poor condition — not fit for service. Isn’t there a minimum vehicle year requirement during registration",0
1,Gojek,gojek kalo nyewain motor listrik ke driver di cek dulu keadaan motornya layak atau engga jangan driver udah bayar untuk sewa tapi dapet motornya yg ga layak sedangkan di aplikasi yg di nilai drivernya,"If Gojek rents out electric motorbikes to drivers, please check their condition first. Don’t let drivers pay to rent only to receive unfit vehicles, while in the app it’s the drivers who get rated",1
3,Grab,sy berharap dari pihak grab agar lebih meningkatkan kesejahteraan para driver karena adanya mereka perusahaan grab menjadi lebih sukses dan kaya tetapi kasihan driver hidupnya tidak ada yg sejahtera hanya menguntungkan pihak grab sematatdk peduli nasib dan keadaan para drivernyahidup ojol,"I hope Grab improves driver welfare. Because of them, Grab has become successful and rich. But sadly, the drivers don’t live prosperously — only benefiting Grab while ignoring the drivers’ conditions. Long live the ojol (online motorcycle taxi) drivers",1
4,Maxim,peta belum real time saat penentuan lokasi tidak ada titik lokasi sayapenumpang jadi penumpang mengarahkan titik secara manual dan bs berpotensi salah titik driver ok dan ramah,"The map isn’t real-time when setting the location; there's no passenger location point, so passengers have to manually set it, which can lead to errors. The driver was okay and friendly",0
3,Grab,berdasarkan pengalaman saya akhir ini menggunakan grab kenapa mendapatkan driver jarak nya cukup jauh ya dari titik penjemputan,"Based on my recent experience using Grab, why do I often get drivers who are quite far from the pickup point",1
5,Grab,grab selalu terdepan dan semoga selalu membantu driver di jalan dan stop mempersulit driver terima kasih,"Grab is always at the forefront, and hopefully, it will continue to support drivers on the road and stop making things difficult for them. Thank you",1
2,Grab,ini gimana sih aplikasinya saya ga bisa hubungi driver dan di drivernya kebatal padahal ga ada yang batalin,"What’s going on with this app? I can’t contact the driver, and it shows the driver canceled, even though no one canceled",0
5,Grab,tambahin lg promo grabike buat penumpang yg tiap hr pakai jasa ojek online grab bike terimakasih,Please add more GrabBike promos for passengers who use GrabBike services daily. Thank you,1
1,Gojek,kasih paham para pekerja nya kalo mau kerja jangan pilih pilih kerjaan banyak driver tapi di waktu tertentu alasanya yg pesen lagi rame tolong,"Educate your workers not to be picky with orders. There are many drivers, but at certain times they say it’s busy with orders. Please fix this",1
3,Gojek,tarif terlalu mahal jarak dekat 25k tidak masuk akal dan jika ada promo juga susah untuk di ambil,"The fare is too expensive — 25k for a short distance is unreasonable, and even when there are promos, they’re hard to claim",1
1,Gojek,mau masuk akun disuruh verifikasi wajah gagal terus ga jelas nih gojek saya mau ada perlu jadi ga bisa ngapain,"I keep failing face verification when trying to log into my Gojek account. It’s unclear. I need it for something important, and now I can’t do anything",1
1,Gojek,biar apa coba konsumen pakai verifikasi wajah mau log in jadi gagal terus emang wajah orang ga rubah ya kalo tambah umur kacau mau transaksi di gojek jadi males ribet bye gojelk,"What’s the point of face verification for login if it just keeps failing? People’s faces change over time. This is messed up — I don’t feel like using Gojek anymore, it’s such a hassle. Bye, Gojek",1
1,Gojek,gocar drivernya pada jual mahal pada sombong saya sudah 4x di cancel kalau gamau nyopir jangan daftar jadi driver gocar,"GoCar drivers are charging high fares and acting arrogant. I’ve had four cancellations already. If you don’t want to drive, don’t sign up as a GoCar driver",0
1,Gojek,susah dapet driver gocar kalo cuaca lagi hujan atau saat posisi rute jauh sebaiknya dibenahi lagi,It’s hard to get a GoCar driver when it’s raining or for long routes. This needs improvement,1
3,Gojek,driver gocar terkadang susah untuk nganter konsumen dengan alasan jauh lah jemput nya sebagai nya inti nya driver tidak mau jemput tapi lucu nya saat minta pembatalan harus konsumen yang ngebatalin pada hal konsumen mau menunggu,"GoCar drivers often refuse to pick up passengers, giving excuses like the pickup is too far, etc. But ironically, if you ask them to cancel, they want you to cancel, even when you’re willing to wait",1
1,Gojek,seharusnya nasabah jago jadi prioritas pada promo dan ongkir digojek niatnya buka bank jago biar dapat promo dan gratis ongkir di gojek tapi kenyataan sama aja kaya pembayaran yg lain,"Jago Bank customers should be prioritized for promos and free delivery on Gojek. I signed up for Jago to get those benefits, but it turns out it’s no different from other payment methods",1
5,Maxim,pengemudi saputra hair ludin dengan motorcycle warna hitam nopol bp2026kb selamat menikmati perjalanan anda rating 490 bugusramahbaik,"Driver Saputra Hair Ludin with a black motorcycle and license plate BP2026KB — enjoy your ride, he’s great, friendly, and nice. Rating: 490",1
1,Gojek,pilihannya sih ada ya gocar hemat dll tapi kalonmilihnya hemat gak ada driver yg mau ambil giliran ganti yg prioritas langsung ada driver lawak,"There are options like GoCar Hemat (economy) and such, but when you choose Hemat, no driver wants to take it. The moment you switch to priority, a driver shows up. What a joke",1
1,Gojek,tolong buatkan fitur laporan tapi anonim agar para pelanggan bisa memberikan laporan secara aman karena saya telah memesan gocar comfort tapi tidak nyaman dan sedikit tertekan terimakasih atas perhatiannya,"Please create an anonymous report feature so customers can report safely. I booked GoCar Comfort but it wasn’t comfortable, and I felt a bit pressured. Thank you for your attention",1
3,Gojek,apk nyaa sulit untuk ke adaan kita lagi darurat tapi kalo lagi santai apk nyaa bgus tapi setiap kita membatalkan harga gojek atau goride menambah,"The app works well when we’re relaxed, but in emergencies, it’s difficult. Also, whenever we cancel a Gojek or GoRide booking, the price increases",1
3,Gojek,disaat lagi butuh banget susah sekali cari gojek padahal udah dari jm 6 pagi ni udah jam 8 ga ada sekali kesel,"When you really need a Gojek, it’s super hard to find one. I’ve been trying since 6 a.m., and now it’s 8 a.m. — still nothing. So frustrating",0
1,Grab,udh ditunggu dari jam 5 ga otw otw driver nya akhir nya pas udh mau buka minta dibatalin lol,"Waited since 5 a.m. and the driver never showed up. Just when I was about to cancel, they asked me to cancel. Lol",1
4,Gojek,bintang 4 dulu yah kadang kalo ambil gojekgocar hemat driverrider pada ga mau pick up kalo memang tidak menguntungkan untuk para mitra ya ga usah ada gocargojek hemat bikin sebel aja,"I’m giving 4 stars for now. Sometimes when I pick GoCar Hemat, the drivers don’t want to pick me up. If the service isn’t profitable for drivers, just remove GoCar Hemat. It’s annoying",1
5,Maxim,saya kalau sudah di banda aceh kalau pakai ojek tetap maxim cara pakai mudah biaya pun lebih murah terimakasih,"When I’m in Banda Aceh and use motorcycle taxis, I still prefer Maxim. It’s easy to use and cheaper. Thank you",1
5,Gojek,drivernya lebih banyak yang ramah dan baik hati cuma sebagian kecil aja yang ngeselin bravo gojek,"Most drivers are friendly and kind, only a small portion are annoying. Bravo, Gojek",1
1,Gojek,jika ada kendala dg driver solusinya tdk tepat karena respon hanya berupa bot sementara permasalahan tdk tercover dlm solusi yg diberikan dlm percakapan bot,"If there’s a problem with a driver, the solution given isn’t accurate because the response is just a bot, while the issue isn’t covered by the bot’s answers",0
1,Gojek,sistem terlalu ribet buat nyari driver yang cepat harus bayar tambahan lagi kalau tidak mau nunggu untuk dapat driver sama 10 menit lebih lamalama makin mencekik user ini aplikasi,The system is too complicated to get a quick driver. You have to pay extra if you don’t want to wait. Sometimes it takes over 10 minutes to get a driver. This app is squeezing users,0
1,Maxim,ga usah kasih menit kalo driver gabisa dateng sesuai menit an sebel mana driver ada yang ga jujur teruss nyebelinnya itu kadang ada driver suka marah marah dari admin maxim juga slow res bgt,"Don’t give an estimated arrival time if the driver can’t come on time. Worse, some drivers are dishonest. What’s annoying is sometimes drivers get angry. The Maxim admin response is also very slow",1
1,Grab,kl grab car atau bike tlg jangan kasih driver yg posisi macet parah masa penumpang tunggu in 2 jam nga masuk akal woi tlg di perbaiki,"For GrabCar or GrabBike, please don’t assign drivers who are stuck in heavy traffic. Passengers waiting for 2 hours is not acceptable. Please fix this",0
2,Gojek,pas lagi hujan walau cuman gerimis doang susah banget dapet driver gojek udah gitu jauh semua posisinya,"When it’s raining, even just drizzling, it’s very hard to get a Gojek driver. And those available are all far away",1
5,Maxim,baru pertama x pakai maxim udah dikasih bonus kereeen maxim sukses selalu buat para driver,"First time using Maxim and I got a great bonus. Great job Maxim, success always for your drivers",0
5,Grab,selama ini aman aman ajacuma kadang suka sebel klw pas masuk grab carkecium bekas driver habis ngerokok nafas jdi sesakgk nyaman jadinya dan ini sekarang kenapa aplikasi saya gk bisa bukaudh bbrp harieror terus,"So far it’s been fine, but sometimes I get annoyed when I enter GrabCar and smell cigarette smoke from the previous driver’s seat, making it uncomfortable. Also, why can’t I open the app these days? It keeps showing errors for several days",1
5,Grab,menyediakan pelayanan publik yang menyenangkan baik driver yang ramah dan armada baik tetap semangat sukses berkah bagi semua,"Providing enjoyable public service with friendly drivers and good vehicles — keep it up, wishing success and blessings for all",1
4,Gojek,aplikasinya sangat membantutapi tlnglah jarak jemput jangan terlalu jauhkemarin saya pesan khusus penumpang drivernya minta di batalin karena jaraknya terlalu jauh mau nggak mau ya harus saya batalkan,"The app is very helpful, but please don’t let the pickup distance be too far. Yesterday I booked a special ride but the driver asked to cancel because the distance was too far. I had no choice but to cancel",0
4,Maxim,tolong pemilihan driver nya lebih diseleksi lagi laah orang tua atau aki kalo bisa dihold dulu udah 2x ngalamin dapet orang tua jalanya lelet ngantukan kagetan pula,"Please select drivers more carefully. If the driver is elderly or very old man, maybe hold them back. I’ve twice gotten elderly drivers who walk slowly and look sleepy, which was surprising",0
5,Maxim,pengemudi ade humaedi dengan motorcycle warna hitam nopol a5900nl selamat menikmati perjalanan anda rating 495 asik di ajak berbicara sopan dan ramah,"Driver Ade Humaedi with a black motorcycle, license plate A5900NL — enjoy your ride, rating 495, fun to talk to, polite and friendly",1
3,Gojek,maaf mau nanya baru daftar gojek kok tiba tiba nama nya sama email nya bukan punya saya yah padahal nomor hp nya nomor saya yang tahu kenapa tolong bantuannya terimakasih,"Sorry, I want to ask. I just registered with Gojek but suddenly my name and email aren’t mine, though the phone number is mine. Do you know why? Please help, thank you",0
5,Grab,jalan dari kost ke kantor udah selesai di cor tapi ini tarif nya masih tarif lama yang muter tolong dong di update,"The road from my boarding house to the office has been paved, but the fare is still calculated based on the old, longer route. Please update it",0
1,Maxim,driver pilihpilih pembayaran menggunakan ewallet tdk ada yg mau tpi klo pke tunai minta lebih susah juga nyari driver yg mau jemput alasannya jauh terus minta naik harga,"Drivers are picky about payment using e-wallets; no one wants to accept it, but if you pay cash, it’s even harder to find drivers willing to pick you up. Their excuse is that the distance is too far, and they want to increase the price",1
2,Maxim,maxim ini sudah bagus apk nya tapi tolong demi kenyamanan bersama di perbaiki lagi titik lokasi nya driver suka marah sama saya karena titik tidak sesuai ujung ujungnya saya harus memberi biaya tambahan karna tidak sesuai titik,"Maxim’s app is good, but please improve the location feature. Drivers often get angry with me because the pickup point doesn’t match, and I end up paying extra for the wrong location",0
1,Gojek,sangat kecewaa dengan sistem pembatalan pembelian yg sudah di klik tapi tetap diproseeess semogaa lekas bangkrut gojek,"Very disappointed with the cancellation system — even after clicking cancel, the process continues. I hope Gojek goes bankrupt soon",0
1,Grab,tolong yaa buat perekrutan driver nya cri yang benar benar punya akhlakyg saya dpat driver nya selalu yg kyk ga berpendidikan ga tau atitude dalam bekerjaga profesional,"Please recruit drivers who truly have good morals. The drivers I get often seem uneducated, don’t know how to behave, or work professionally",1
3,Maxim,lambat sudah naikin harga pun tak da yang mau jemput sye dikota besar pun mcm tak da driver yg mau ambik,"It’s slow; even after raising prices, no one wants to pick me up. Even in a big city, it feels like no drivers want to accept orders",1
1,Gojek,gojek sekarang kacau tidak manusiawi banget potongan harga nya miris driver2 sekarang banyak yang ngeluh karena potongan nya pelanggan bayar gede tapi masuk ke driver miris kasian,"Gojek is messed up now, very inhumane with the fare cuts. Many drivers complain because the cuts are heavy. Customers pay a lot, but drivers get very little. It’s sad, I feel sorry for them",1
5,Maxim,baik sekali drivernya ramah tidak sombong sangat membantu terimakasih banyak ya pak semoga kebaikannya di balas oleh allah,"The drivers are very kind, friendly, not arrogant, and very helpful. Thank you so much, sir. May your kindness be rewarded by Allah",1
1,Grab,tarif grabbike atau grabcar tanpa hematterlalu mahalsdgkan tarif di aplikasi driver ternyata sangatlah murahadilkah andamemberatkan pemesanmenyulitkan drivermenguntungkan andadrpd demikian kenapa anda tidak buat sistem tarif dr jarak driver brangkatkasian drivertengah mlm malah makin murahmikir,"GrabBike or GrabCar fares without the economy option are too expensive, but driver fares on the app are very cheap. Is this fair? You burden the customers, make it difficult for drivers, and profit yourself. If so, why not make a fare system based on the driver’s starting distance? Feel sorry for drivers working late at night with increasingly cheap fares — think about it",1
1,Grab,bug di apknya minta ampun tiap msk apk slalu lodingnya lama ngeleg parah sampe buat hp saya kayak error mau jawab pesan dari driver aja bikin susah ini engga ad mau perbaikin ap,"The app is full of bugs. Every time I open it, the loading is slow and laggy, making my phone feel like it’s malfunctioning. Even replying to driver messages is hard. No one wants to fix this app",1
1,Gojek,kirain cuman saya ajah ternyata banyak juga yang komplain dikasih driver yang jauh pantesan ga kasian sama driver dan pelanggan sekalian kasih driver dari pulau seberang,"I thought it was just me, but many people complain about being assigned drivers who are far away. No wonder, no consideration for drivers or customers, sometimes drivers come from an entirely different island",1
5,Gojek,saya pribadi sudah lama pakai aplikasi inidan sangat membantusukses buat gojek dan pertahankan layanannyasukses buat gojekdan drivernya pada sehat semua dan semoga rezeqinya ngalir terus yasemuanya terimakasihdan tetap semangat,"Personally, I have used this app for a long time and it’s very helpful. Success for Gojek, keep the service going strong. Wishing health and continuous blessings for all the drivers. Thank you and keep up the spirit",1
1,Gojek,alogaritma mu benerin masa ada driver deket malah di kasih jauh lokasinya ga semua orang mau nunggu ya,"Fix your algorithm. How come when there is a driver nearby, the system assigns one far away? Not everyone wants to wait",1
1,Gojek,parahpesen goride skrg mahal jrk ke rmh cm 4 km 18 rbu biasany 10 rbuskrg g ada lg voucher utk pnumpang voucher hny brlaku bgi yg memiliki kartu kredit sgla bank,"It’s bad now, ordering GoRide is expensive. The trip home is only 4 km but costs 18k. It used to be 10k. Now there are no more vouchers for passengers, vouchers only apply to those with credit cards from certain banks",0
1,Gojek,kalau perusahaan yang banyak menipu hasil driver dan pembayaran nya dan bayak melakukan kecurangan biaya kepada customer akhir nya buat app pun seperti di kerjakan oleh tangan haram makin hari makin tidak becus semua kerja karyawan dan teknisi perusahaan goto,"If the company cheats drivers on payment and commits fraud with customers, it’s like the app is made by dishonest hands. Every day the employees and technicians at Goto company get worse at their jobs",1
5,Grab,saya mesen tunai bayar juga k drivernya tapi ada keterangan bayar nontunai agar bsa menyelesaikan pemesanan berikutnya padahal uda bayar,"I ordered cash and paid the driver, but the app still shows a note that I paid non-cash, so I can’t complete the next order even though I’ve paid",0
5,Gojek,bagus aplikasinya driver goride selalu bagus pelayanannya cuma minus driver mobilnya aja kebanyakan kayak minus attitude,The app is good; GoRide drivers always have good service. The only downside is many car drivers have bad attitudes,1
1,Gojek,kebanyakan di cancel rata rata gojek ad yg ngebales chat tpi ujung ujungnya ttp di cancel setelah 35 menit buang waktu,"Most orders get canceled, usually after 35 minutes of chatting with the driver, then still canceled — a waste of time",0
5,Gojek,saya sangat suka pakai aplikasi gojek tiap hari saya pakai goride untuk berangkat sekolah tapi banyakin vouchernya dong kadang saya sebagai pelajar yang tiap hari menggunakan gojek sangat menguras uang kalau tidak ada voucher murah terimakasih,"I really like using Gojek; I use GoRide every day to go to school. Please give more vouchers. As a student who uses Gojek daily, it drains my money if there are no cheap vouchers. Thank you",1
1,Gojek,tiap pesan gocar selalu dicancel sama driver nya ngak cuma sekali dua kali padahal kita pakenya go car biasa bukan yang hemat mengecewakan sekali,"Every time I order GoCar, the driver cancels. Not just once or twice. I use the regular GoCar, not economy. Very disappointing",0
2,Maxim,coba tolong setiap bulannya dari pihak maxim ada pengecekan kendaraan drivernya terutama mobil saya 2x naik maxim mobil dlm keadaan kotor dan bau tidak sedap gak nyaman banget rasa mual saya slama di perjalanan cium aroma didalam mobil,"Please have monthly vehicle checks for Maxim drivers, especially cars. Twice I rode in Maxim cars that were dirty and smelled bad — very uncomfortable and made me nauseous during the ride",1
4,Gojek,agak kecewa nih sama gojek gojek kenapa sih setiap pas lagi hujan trs pesen grap kenapa banyak yang cancel klo gak minta cancel dengan alasan kejauhan rute penjemputan tolong dong gojek,"I’m a bit disappointed with Gojek. Why is it that every time it rains and I order Grab, many drivers cancel or ask to cancel, saying the pickup route is too far? Please fix this, Gojek",1
5,Grab,selama ini saya selalu pakai aplikasi grab oke ajj ga ada kendala apa tidak ada keluhan apa kadang ada diskon hahahaa mantap semoga selalu meningkatkan kualitas aplikasi dan driver nya yg lebih penting terimaakasih,"So far I’ve always used Grab and it’s okay, no problems or complaints. Sometimes there are discounts, haha. Great. Hope the app and drivers continue to improve. Thank you",1
1,Maxim,aplikasi gak guna jangan didownload ngak sesuai aplikasinya saya mau mencari tujuan ngak keluar sama sekali tidak jelas alamatnya,"The app is useless, don’t download it. The destination doesn’t show at all, the address is unclear",0
1,Gojek,tolong jangan sakiti driver gojek dgn program2 kalianadanya kami drver adanya gojek dan adanya juga castamer kalian blunder kalau menyakiti driverbelajarlah sejarah berdirinya gojek jangan lupa belajar pakai hati,"Please don’t hurt Gojek drivers with your programs. Without us drivers, there’s no Gojek, and there are also customers. You make mistakes hurting drivers — learn Gojek’s history and use your heart",1
2,Grab,tolong lah grab mapnya di update di gojek aja mapnya terbaru ini di grab lokasi saya malah ga keliatan kesian driver suka nyasar gua harap ini bisa di baca,"Please update Grab’s map. Gojek’s map is the latest, but in Grab my location is invisible and drivers often get lost. I hope this gets read",0
1,Gojek,promo hanya untuk akun tertentu hal ini sangat tidak adil apalagi untuk pengguna yg sudah lama menggunakan aplikasi gojek tolong untuk peraturannya diubah agar semua user bisa menikmati promo yg sama tanpa pilih kasih,"Promo is only for certain accounts, this is very unfair especially for users who have been using the Gojek app for a long time. Please change the rules so that all users can enjoy the same promos without favoritism",1
1,Gojek,kecewaudah bayar buat langganantetep aja ongkos goride hemat nya lebih mahal dari apk sebelahhabeuuuuuuuh makin irit drmn,"Disappointed, already paid for subscription but the GoRide Hemat fare is still more expensive than other apps. Ugh, getting stingier from where",1
2,Gojek,knpa skrng driver sering cancel jelek banget gojek skrng sy udah dua minggu ga bs pakai goride dan go grabe cz driver sering cancel dan ga prnh dapat akhirnya cr gojek pangkalan mahal dikit tp cpt dpt ojeknya tolong d perbaiki lg pr drivernya,"Why do drivers often cancel now? Gojek is really bad these days. I haven't been able to use GoRide and GoGrab for two weeks because drivers often cancel and I never get one. In the end, I look for Gojek pangkalan (traditional ojek) even though it's a bit more expensive but at least I get a ride. Please fix the driver issue",1
5,Maxim,pelayanan ramahmusik ok gak bikin jenuhperjalanan nyamansupir orangnya asikbaikreccomender deh pokoknyapengemudi pratama ananditya dengan toyota avanza warna hitam nopol b1539pyr selamat menikmati perjalanan anda rating 400,"Friendly service, good music that doesn't get boring, comfortable trip, driver is fun, nice, and polite. Highly recommended.
 Driver Pratama Ananditya with a black Toyota Avanza, license plate B1539PYR. Enjoy your trip, rating 400",1
3,Gojek,sering di cancel driver tunggu lama stlh itu di cancel kenaikan harga kl driver minta cancel lumayan besar 2x driver minta cancel biaya jd membengkak tolong dong diperbaiki penghitungan kenaikan harga dan driver komitmen dlm ambil penumpang terima kasih,"Often canceled by drivers. Wait long then canceled. Price increase if driver cancels is quite big. Twice drivers canceled, so the cost increases a lot. Please fix the price increase calculation and drivers' commitment to take passengers. Thank you",0
1,Maxim,untuk penitikan lokasi jemputtujuan tidak bisa nitik manual kalau ada patokan lokasi bisa input manual input lokasi sering lokasi tidak tersedia coba belajar dari grab gojek,"Cannot manually set pick-up or destination location. If there is a landmark, it should be possible to input manually. Often the location is unavailable. Try to learn from Grab and Gojek",0
5,Maxim,sangat nyaman pengemudi albar mohan syah makatita dengan motorcycle warna cokelat nopol de4395ma selamat menikmati perjalanan anda ramadhan mubarak rating 485,"Very comfortable driver Albar Mohan Syah Makatita with a brown motorcycle, license plate DE4395MA. Enjoy your trip, Ramadan Mubarak, rating 485",1
